year,make,drive,transmission,engine_descriptor,engine_cylinders,engine_displacement,fuel_type,city_mpg_ft1,highway_mpg_ft1,annual_fuel_cost_ft1,save_or_spend_5_year,annual_consumption_in_barrels_ft1,tailpipe_co2_in_grams_mile_ft1
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.3,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.8,Regular,15,19,2200,-4250,20.600625,555.4375
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,18,2200,-4250,20.600625,555.4375
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,6,Regular,13,16,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,13,18,2350,-5000,21.974,592.4666667
2004,Chevrolet,Rear-Wheel Drive,Manual 5-Speed,NA,6,4.3,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Chevrolet,Rear-Wheel Drive,Manual 5-Speed,NA,8,4.8,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,4.3,Regular,13,17,2350,-5000,21.974,592.4666667
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,4.8,Regular,13,17,2350,-5000,21.974,592.4666667
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2350,-5000,21.974,592.4666667
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,12,16,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Manual 5-Speed,NA,6,4.3,Regular,13,17,2350,-5000,21.974,592.4666667
2004,Chevrolet,4-Wheel or All-Wheel Drive,Manual 5-Speed,NA,8,4.8,Regular,13,16,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,6,Regular,12,15,2700,-6750,25.35461538,683.6153846
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,6,CNG,9,11,3100,-8750,0.186,708.9525
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,18,2200,-4250,20.600625,555.4375
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.8,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,13,17,2350,-5000,21.974,592.4666667
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,4.8,Regular,13,17,2350,-5000,21.974,592.4666667
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,2.5,Regular,17,20,1950,-3000,18.31166667,493.7222222
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,2.5,Regular,17,20,1950,-3000,18.31166667,493.7222222
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,2.5,Regular,17,20,1950,-3000,18.31166667,493.7222222
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,2.5,Regular,17,20,1950,-3000,18.31166667,493.7222222
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,2.5,Regular,17,20,1950,-3000,18.31166667,493.7222222
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,13,18,2350,-5000,21.974,592.4666667
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,18,2200,-4250,20.600625,555.4375
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2350,-5000,21.974,592.4666667
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.3,Regular,13,17,2350,-5000,21.974,592.4666667
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.3,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2350,-5000,21.974,592.4666667
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Chevrolet,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3.4,Regular,16,22,1950,-3000,18.31166667,493.7222222
2004,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.4,Regular,17,24,1750,-2000,16.4805,444.35
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,16,25,1850,-2500,17.34789474,467.7368421
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,2.7,Regular,19,27,1600,-1250,14.98227273,403.9545455
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,17,25,1750,-2000,16.4805,444.35
2004,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.2,Premium,19,25,2000,-3250,15.69571429,423.1904762
2004,Chrysler,Rear-Wheel Drive,Manual 6-Speed,NA,6,3.2,Premium,15,23,2350,-5000,18.31166667,493.7222222
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,15,21,2050,-3500,19.38882353,522.7647059
2004,Chrysler,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,15,20,2050,-3500,19.38882353,522.7647059
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Premium,17,24,2250,-4500,17.34789474,467.7368421
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,19,24,1650,-1500,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Manual 5-Speed,NA,4,2.4,Premium,19,25,2000,-3250,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Manual 5-Speed,NA,4,2.4,Regular,19,26,1600,-1250,14.98227273,403.9545455
2004,Chrysler,Front-Wheel Drive,Automatic (S4),SOHC,6,3,Premium,18,25,2000,-3250,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,SOHC,4,2.4,Regular,19,26,1650,-1500,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,SOHC,6,3,Premium,18,25,2000,-3250,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Manual 5-Speed,SOHC,4,2.4,Regular,21,29,1450,-500,13.73375,370.2916667
2004,Chrysler,Front-Wheel Drive,Manual 5-Speed,SOHC,6,3,Premium,18,26,2000,-3250,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,20,27,1600,-1250,14.98227273,403.9545455
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,25,1650,-1500,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,26,1650,-1500,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,20,27,1600,-1250,14.98227273,403.9545455
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,26,1650,-1500,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,25,1650,-1500,15.69571429,423.1904762
2004,Chrysler,Front-Wheel Drive,Manual 5-Speed,NA,6,2.7,Regular,17,25,1750,-2000,16.4805,444.35
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,17,24,1750,-2000,16.4805,444.35
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.3,Regular,17,24,1850,-2500,17.34789474,467.7368421
2004,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.8,Regular,16,23,1950,-3000,18.31166667,493.7222222
2004,Chrysler,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3.8,Regular,15,21,2050,-3500,19.38882353,522.7647059
2004,Daewoo,Front-Wheel Drive,Automatic 4-Speed,NA,4,1.6,Regular,23,31,1350,0,12.67730769,341.8076923
2004,Daewoo,Front-Wheel Drive,Manual 5-Speed,NA,4,1.6,Regular,23,32,1300,250,12.20777778,329.1481481
2004,Daewoo,Front-Wheel Drive,Automatic 4-Speed,NA,4,2,Regular,20,28,1600,-1250,14.98227273,403.9545455
2004,Daewoo,Front-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,20,27,1600,-1250,14.98227273,403.9545455
2004,Daewoo,Front-Wheel Drive,Automatic 4-Speed,NA,6,2.5,Regular,17,25,1750,-2000,16.4805,444.35
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,17,24,1750,-2000,16.4805,444.35
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.3,Regular,17,24,1850,-2500,17.34789474,467.7368421
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.8,Regular,16,23,1950,-3000,18.31166667,493.7222222
2004,Dodge,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3.8,Regular,15,21,2050,-3500,19.38882353,522.7647059
2004,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,15,20,2050,-3500,19.38882353,522.7647059
2004,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,14,19,2350,-5000,21.974,592.4666667
2004,Dodge,Rear-Wheel Drive,Manual 5-Speed,NA,6,3.7,Regular,14,20,2050,-3500,19.38882353,522.7647059
2004,Dodge,Rear-Wheel Drive,Manual 5-Speed,NA,8,4.7,Regular,13,18,2350,-5000,21.974,592.4666667
2004,Dodge,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Dodge,4-Wheel or All-Wheel Drive,Manual 5-Speed,NA,6,3.7,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Dodge,4-Wheel or All-Wheel Drive,Manual 5-Speed,NA,8,4.7,Regular,13,17,2350,-5000,21.974,592.4666667
2004,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,12,17,2500,-5750,23.54357143,634.7857143
2004,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,12,17,2500,-5750,23.54357143,634.7857143
2004,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,12,16,2700,-6750,25.35461538,683.6153846
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,6,2.7,Regular,19,27,1600,-1250,14.98227273,403.9545455
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,17,25,1750,-2000,16.4805,444.35
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.5,Regular,16,25,1850,-2500,17.34789474,467.7368421
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,4,2,Regular,22,29,1400,-250,13.1844,355.48
2004,Dodge,Front-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,25,32,1250,500,11.77178571,317.3928571
2004,Dodge,Front-Wheel Drive,Manual 5-Speed,NA,4,2.4,Premium,19,28,1900,-2750,14.98227273,403.9545455
2004,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,12,17,2500,-5750,23.54357143,634.7857143
2004,Dodge,Rear-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,8,4.7,Gasoline or E85,11,14,2900,-7750,27.4675,740.5833333
2004,Dodge,Rear-Wheel Drive,Manual 5-Speed,NA,6,3.7,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Dodge,Rear-Wheel Drive,Manual 5-Speed,NA,8,4.7,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,10,8.3,Premium,9,14,4250,-14500,32.961,888.7
2004,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,4.7,Regular,12,16,2500,-5750,23.54357143,634.7857143
2004,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,12,16,2500,-5750,23.54357143,634.7857143
2004,Dodge,4-Wheel or All-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,8,4.7,Gasoline or E85,11,14,2900,-7750,27.4675,740.5833333
2004,Dodge,4-Wheel or All-Wheel Drive,Manual 5-Speed,NA,8,4.7,Regular,12,16,2500,-5750,23.54357143,634.7857143
2004,Dodge,Front-Wheel Drive,Automatic (S4),SOHC,6,3,Premium,18,25,2000,-3250,15.69571429,423.1904762
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,SOHC,4,2.4,Regular,19,26,1650,-1500,15.69571429,423.1904762
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,SOHC,6,3,Premium,18,25,2000,-3250,15.69571429,423.1904762
2004,Dodge,Front-Wheel Drive,Manual 5-Speed,SOHC,4,2.4,Regular,21,29,1450,-500,13.73375,370.2916667
2004,Dodge,Front-Wheel Drive,Manual 5-Speed,SOHC,6,3,Premium,18,26,2000,-3250,15.69571429,423.1904762
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,20,27,1600,-1250,14.98227273,403.9545455
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,25,1650,-1500,15.69571429,423.1904762
2004,Dodge,Front-Wheel Drive,Automatic 4-Speed,FLEX-FUEL,6,2.7,Gasoline or E85,19,26,1650,-1500,15.69571429,423.1904762
2004,Dodge,Front-Wheel Drive,Manual 5-Speed,NA,6,2.7,Regular,17,25,1750,-2000,16.4805,444.35
2004,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,10,8.3,Premium,11,19,3250,-9500,25.35461538,683.6153846
2004,Ferrari,Rear-Wheel Drive,Automatic (S6),NA,8,3.6,Premium,10,15,3500,-10750,27.4675,740.5833333
2004,Ferrari,Rear-Wheel Drive,Automatic (S6),NA,8,3.6,Premium,10,15,3850,-12500,29.96454545,807.9090909
2004,Ferrari,Rear-Wheel Drive,Manual 6-Speed,NA,8,3.6,Premium,10,15,3850,-12500,29.96454545,807.9090909
2004,Ferrari,Rear-Wheel Drive,Automatic (S6),NA,12,5.7,Premium,9,16,3850,-12500,29.96454545,807.9090909
2004,Ferrari,Rear-Wheel Drive,Manual 6-Speed,NA,12,5.7,Premium,9,15,3850,-12500,29.96454545,807.9090909
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,15,23,1950,-3000,18.31166667,493.7222222
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,CNG,12,17,2200,-4250,0.132857143,506.3946429
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,GUZZLER POLICE,8,4.6,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,12,16,2500,-5750,23.54357143,634.7857143
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,13,18,2350,-5000,21.974,592.4666667
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,13,16,2500,-5750,23.54357143,634.7857143
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,6,3,Regular,17,23,1850,-2500,17.34789474,467.7368421
2004,Ford,Front-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,20,25,1600,-1250,14.98227273,403.9545455
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,3,Regular,16,22,1950,-3000,18.31166667,493.7222222
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,12,16,2500,-5750,23.54357143,634.7857143
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,12,17,2500,-5750,23.54357143,634.7857143
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,12,16,2700,-6750,25.35461538,683.6153846
2004,Ford,Rear-Wheel Drive,Automatic 5-Speed,NA,8,4.6,Regular,13,18,2350,-5000,21.974,592.4666667
2004,Ford,Rear-Wheel Drive,Automatic 5-Speed,NA,6,4,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Ford,Rear-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,6,4,Gasoline or E85,14,20,2200,-4250,20.600625,555.4375
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,8,4.6,Regular,13,18,2350,-5000,21.974,592.4666667
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,6,4,Regular,14,19,2200,-4250,20.600625,555.4375
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,6,4,Gasoline or E85,14,19,2200,-4250,20.600625,555.4375
2004,Ford,Rear-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,6,4,Gasoline or E85,14,20,2200,-4250,20.600625,555.4375
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 5-Speed,FLEX-FUEL,6,4,Gasoline or E85,14,19,2200,-4250,20.600625,555.4375
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,RNG=250,8,5.4,CNG,11,15,2400,-5250,0.143076923,545.3480769
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,RNG=120,8,5.4,Gasoline or natural gas,11,14,2900,-7750,27.4675,740.5833333
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Gasoline or propane,13,18,2350,-5000,21.974,592.4666667
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,RNG=120,8,5.4,Gasoline or natural gas,11,14,2900,-7750,27.4675,740.5833333
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Gasoline or propane,13,18,2350,-5000,21.974,592.4666667
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,18,2200,-4250,20.600625,555.4375
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,SUPERCHRGD,8,5.4,Premium,11,15,3250,-9500,25.35461538,683.6153846
2004,Ford,Rear-Wheel Drive,Manual 5-Speed,NA,6,4.2,Regular,15,19,2200,-4250,20.600625,555.4375
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,14,17,2350,-5000,21.974,592.4666667
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,NA,8,5.4,Regular,11,15,2700,-6750,25.35461538,683.6153846
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 4-Speed,3-VALVE,8,5.4,Regular,13,17,2500,-5750,23.54357143,634.7857143
2004,Ford,4-Wheel or All-Wheel Drive,Manual 5-Speed,NA,6,4.2,Regular,13,18,2350,-5000,21.974,592.4666667
2004,Ford,Front-Wheel Drive,Automatic 4-Speed,2-VALVE,4,2,Regular,23,30,1400,-250,13.1844,355.48
2004,Ford,Front-Wheel Drive,Automatic 4-Speed,4-VALVE,4,2,Regular,22,28,1450,-500,13.73375,370.2916667
2004,Ford,Front-Wheel Drive,Automatic 4-Speed,4-VALVE,4,2.3,Regular,21,28,1450,-500,13.73375,370.2916667
2004,Ford,Front-Wheel Drive,Manual 5-Speed,2-VALVE,4,2,Regular,24,32,1300,250,12.20777778,329.1481481
2004,Ford,Front-Wheel Drive,Manual 5-Speed,4-VALVE,4,2,Regular,22,30,1400,-250,13.1844,355.48
2004,Ford,Front-Wheel Drive,Manual 5-Speed,4-VALVE,4,2.3,Regular,22,30,1400,-250,13.1844,355.48
2004,Ford,Front-Wheel Drive,Manual 6-Speed,NA,4,2,Premium,18,26,2000,-3250,15.69571429,423.1904762
2004,Ford,Front-Wheel Drive,Automatic 4-Speed,4-VALVE,4,2,Regular,22,28,1450,-500,13.73375,370.2916667
2004,Ford,Front-Wheel Drive,Automatic 4-Speed,4-VALVE,4,2.3,Regular,21,28,1450,-500,13.73375,370.2916667
2004,Ford,Front-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,23,32,1350,0,12.67730769,341.8076923
2004,Ford,Front-Wheel Drive,Manual 5-Speed,4-VALVE,4,2,Regular,22,30,1400,-250,13.1844,355.48
2004,Ford,Front-Wheel Drive,Manual 5-Speed,4-VALVE,4,2.3,Regular,22,30,1400,-250,13.1844,355.48
2004,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.9,Regular,15,21,1950,-3000,18.31166667,493.7222222
2004,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,6,3.9,Regular,15,21,2050,-3500,19.38882353,522.7647059
2004,Ford,Front-Wheel Drive,Automatic 4-Speed,NA,6,4.2,Regular,15,21,2050,-3500,19.38882353,522.7647059
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.8,Regular,17,25,1750,-2000,16.4805,444.35
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.9,Regular,17,24,1750,-2000,16.4805,444.35
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,2 VALVE,8,4.6,Regular,16,21,1950,-3000,18.31166667,493.7222222
2004,Ford,Rear-Wheel Drive,Automatic 4-Speed,4 VALVE,8,4.6,Regular,15,21,2050,-3500,19.38882353,522.7647059
2004,Ford,Rear-Wheel Drive,Manual 5-Speed,NA,6,3.8,Regular,18,27,1650,-1500,15.69571429,423.1904762
2004,Ford,Rear-Wheel Drive,Manual 5-Speed,NA,6,3.9,Regular,18,27,1650,-1500,15.69571429,423.1904762
2004,Ford,Rear-Wheel Drive,Manual 5-Speed,2 VALVE,8,4.6,Regular,15,23,1950,-3000,18.31166667,493.7222222
2004,Ford,Rear-Wheel Drive,Manual 5-Speed,4 VALVE,8,4.6,Regular,15,23,1950,-3000,18.31166667,493.7222222
2004,Ford,Rear-Wheel Drive,Manual 6-Speed,NA,8,4.6,Regular,15,22,2050,-3500,19.38882353,522.7647059
2004,Ford,Rear-Wheel Drive,Automatic 5-Speed,NA,4,2.3,Regular,19,24,1650,-1500,15.69571429,423.1904762
2004,Ford,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3,Regular,16,21,1950,-3000,18.31166667,493.7222222
2004,Ford,Rear-Wheel Drive,Automatic 5-Speed,NA,6,4,Regular,15,20,2050,-3500,19.38882353,522.7647059
2004,Ford,Rear-Wheel Drive,Automatic 5-Speed,NA,6,4,Regular,15,20,2050,-3500,19.38882353,522.7647059
2004,Ford,Rear-Wheel Drive,Manual 5-Speed,NA,4,2.3,Regular,21,27,1500,-750,14.33086957,386.3913043
2004,Ford,Rear-Wheel Drive,Manual 5-Speed,NA,6,3,Regular,16,21,1950,-3000,18.31166667,493.7222222
2004,Ford,Rear-Wheel Drive,Manual 5-Speed,NA,6,4,Regular,15,21,2050,-3500,19.38882353,522.7647059
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,6,3,Regular,15,18,2200,-4250,20.600625,555.4375
2004,Ford,4-Wheel or All-Wheel Drive,Automatic 5-Speed,NA,6,4,Regular,14,18,2350,-5000,21.974,592.4666667
2004,Ford,4-Wheel or All-Wheel Drive,Manual 5-Speed,NA,6,3,Regular,15,19,2050,-3500,19.38882353,522.7647059
